Date,USG to China,PNW to China,Brazil Panama Canal to China,Brazil Cape Hope to China,BRL=
2011-12-05,49.47,20.4,58.74,49.42,1.7852
2011-12-06,49.3,20.32,58.52,49.27,1.791
2011-12-07,49.28,20.27,58.49,49.25,1.7987
2011-12-08,49.08,20.19,58.22,49.09,1.8215
2011-12-09,49.08,20.12,58.21,49.2,1.7974
2011-12-12,49.19,20.13,58.35,49.16,1.8434
2011-12-13,49.5,20.05,58.74,49.5,1.8642
2011-12-14,49.11,20.11,58.23,49.31,1.8793
2011-12-15,49.12,20.36,58.23,49.18,1.8597
2011-12-16,49.21,20.32,58.34,49.26,1.8515
2011-12-19,49.34,20.3,58.51,49.39,1.8682
2011-12-20,49.78,20.3,59.07,49.78,1.8445
2011-12-21,49.52,20.33,58.76,49.63,1.8602
2011-12-22,49.2,20.19,58.39,49.21,1.8557
2011-12-23,48.74,20.0,57.82,48.73,1.8567
2011-12-26,48.74,19.94,57.82,48.73,1.8553
2011-12-27,48.74,26.71,57.82,48.73,1.8609
2011-12-28,48.74,19.94,57.82,48.73,1.8739
2011-12-29,48.74,26.71,57.82,48.73,1.8652
2011-12-30,48.74,26.71,57.82,48.73,1.8627
2012-01-02,48.74,26.71,57.82,48.73,1.8708
2012-01-03,49.54,26.5,58.87,49.59,1.8299
2012-01-04,49.69,19.9,59.08,49.78,1.8318
2012-01-05,49.42,19.9,58.75,49.59,1.8432
2012-01-06,49.14,20.31,58.43,49.05,1.8574
2012-01-09,49.04,19.99,58.31,48.92,1.8326
2012-01-10,49.12,19.82,58.44,48.94,1.799
2012-01-11,48.45,19.26,57.62,48.33,1.8025
2012-01-12,48.0,19.52,57.08,47.71,1.7775
2012-01-13,46.82,18.98,55.63,46.56,1.7844
2012-01-16,46.3,18.57,55.01,45.97,1.7854
2012-01-17,45.74,18.47,54.34,45.51,1.7875
2012-01-18,44.83,18.28,53.22,44.76,1.7649
2012-01-19,44.27,18.15,52.54,44.16,1.765
2012-01-20,43.3,17.98,51.34,43.14,1.7543
2012-01-23,43.23,17.85,51.29,42.7,1.7547
2012-01-24,42.87,17.77,50.86,42.14,1.758
2012-01-25,42.6,17.32,50.54,41.92,1.76
2012-01-26,42.2,17.22,50.07,41.55,1.75
2012-01-27,41.66,17.0,49.42,41.02,1.7372
2012-01-30,41.03,16.4,48.65,40.29,1.7498
2012-01-31,40.53,15.86,48.03,39.71,1.7463
2012-02-01,40.38,15.51,47.87,39.56,1.7339
2012-02-02,39.96,15.53,47.35,39.22,1.7193
2012-02-03,40.06,15.43,47.47,39.37,1.716
2012-02-06,40.89,15.53,48.52,40.09,1.7263
2012-02-07,41.28,15.76,48.99,40.61,1.7258
2012-02-08,41.64,16.06,49.42,41.02,1.7212
2012-02-09,42.52,16.59,50.51,41.94,1.716
2012-02-10,42.91,17.07,50.97,42.29,1.7205
2012-02-13,43.32,17.43,51.46,42.96,1.716
2012-02-14,43.22,25.36,51.32,42.79,1.721
2012-02-15,43.4,17.66,51.56,42.84,1.7287
2012-02-16,43.07,17.72,51.16,42.48,1.716
2012-02-17,42.66,17.57,50.65,42.14,1.7145
2012-02-20,42.52,17.48,50.49,41.94,1.7171
2012-02-21,42.24,17.61,50.16,41.64,1.717
2012-02-22,41.97,17.37,49.86,41.34,1.7063
2012-02-23,41.44,17.3,49.22,40.71,1.7132
2012-02-24,41.13,17.38,48.84,40.32,1.709
2012-02-27,41.11,17.41,48.83,40.46,1.7069
2012-02-28,40.72,17.56,48.34,40.08,1.6947
2012-02-29,40.31,17.53,47.83,39.73,1.7167
2012-03-01,40.83,17.6,48.5,40.08,1.713
2012-03-02,40.81,17.77,48.48,40.18,1.7301
2012-03-05,40.79,17.99,48.45,40.03,1.7387
2012-03-06,40.68,18.2,48.29,39.9,1.7576
2012-03-07,40.93,18.53,48.6,40.2,1.7657
2012-03-08,41.48,18.42,49.28,40.74,1.7602
2012-03-09,41.79,18.39,49.65,41.07,1.7904
2012-03-12,42.1,18.52,50.03,41.3,1.799
2012-03-13,42.69,18.44,50.77,42.13,1.7918
2012-03-14,42.76,18.46,50.84,42.35,1.8049
2012-03-15,42.68,18.48,50.71,42.18,1.7983
2012-03-16,43.17,18.9,51.33,42.58,1.8003
2012-03-19,43.65,18.62,51.91,43.13,1.8207
2012-03-20,43.56,18.73,51.78,42.96,1.8137
2012-03-21,43.51,18.76,51.71,43.04,1.8226
2012-03-22,43.45,18.77,51.62,42.8,1.8187
2012-03-23,43.62,18.78,51.84,43.2,1.8093
2012-03-26,43.69,18.85,51.94,43.2,1.8168
2012-03-27,43.7,18.86,51.95,43.11,1.8212
2012-03-28,43.72,18.94,51.97,43.13,1.8222
2012-03-29,43.67,18.85,51.9,43.08,1.8217
2012-03-30,43.85,18.61,52.12,43.4,1.8257
2012-04-02,44.0,18.67,52.32,43.49,1.8319
2012-04-03,44.18,18.67,52.54,43.74,1.8247
2012-04-04,43.75,18.7,51.98,43.45,1.8256
2012-04-05,43.53,18.71,51.7,43.09,1.8211
2012-04-06,43.53,18.71,51.7,43.09,1.8211
2012-04-09,43.53,24.89,51.7,43.09,1.8165
2012-04-10,43.53,24.88,51.7,42.88,1.8329
2012-04-11,43.81,18.74,52.03,43.4,1.8351
2012-04-12,44.35,18.6,52.7,43.78,1.8264
2012-04-13,44.82,18.63,53.28,44.23,1.8366
2012-04-16,44.76,18.91,53.18,44.18,1.8466
2012-04-17,45.17,18.89,53.67,44.78,1.8604
2012-04-18,45.29,18.99,53.79,45.07,1.8782
2012-04-19,45.93,18.96,54.57,45.75,1.8799
2012-04-20,46.56,19.28,55.34,46.34,1.8717
2012-04-23,47.01,19.6,55.87,46.64,1.8799
2012-04-24,47.99,19.93,57.08,47.84,1.8816
2012-04-25,48.59,20.2,57.81,48.45,1.8781
2012-04-26,49.25,20.46,58.61,49.28,1.8847
2012-04-27,49.32,20.61,58.68,49.27,1.8853
2012-04-30,49.3,20.58,58.66,49.19,1.908
2012-05-01,49.59,20.46,59.04,49.42,1.9037
2012-05-02,49.07,20.37,58.38,49.06,1.9235
2012-05-03,48.02,20.42,57.08,47.88,1.9082
2012-05-04,45.55,20.3,54.04,45.2,1.9265
2012-05-07,45.55,20.17,54.04,45.2,1.9187
2012-05-08,44.21,27.4,52.42,43.77,1.9388
2012-05-09,43.67,19.23,51.78,43.24,1.971
2012-05-10,43.17,19.13,51.15,42.65,1.9524
2012-05-11,42.88,18.84,50.8,42.29,1.9655
2012-05-14,42.55,18.66,50.39,41.87,1.9946
2012-05-15,42.67,18.55,50.54,41.99,2.001
2012-05-16,42.55,18.4,50.4,41.88,1.9995
2012-05-17,42.21,18.33,49.96,41.51,2.0087
2012-05-18,42.68,18.28,50.51,41.95,2.0225
2012-05-21,43.15,18.1,51.09,42.39,2.0412
2012-05-22,43.3,17.92,51.29,42.64,2.0904
2012-05-23,42.62,17.79,50.43,42.0,2.0306
2012-05-24,42.14,17.6,49.86,41.42,2.028
2012-05-25,41.81,17.48,49.47,41.06,1.9843
2012-05-28,41.55,17.34,49.17,40.79,1.983
2012-05-29,41.23,17.1,48.78,40.39,1.9894
2012-05-30,40.3,17.08,47.61,39.37,2.0157
2012-05-31,39.62,16.96,46.76,38.7,2.0221
2012-06-01,38.79,16.43,45.71,37.76,2.0398
2012-06-04,38.79,16.29,45.71,37.76,2.0558
2012-06-05,38.79,20.93,45.71,37.76,2.024
2012-06-06,38.98,20.82,45.96,37.92,2.0325
2012-06-07,39.16,15.26,46.17,38.23,2.0315
2012-06-08,39.38,15.35,46.42,38.32,2.0206
2012-06-11,39.84,15.09,46.98,38.77,2.065
2012-06-12,40.25,15.13,47.48,39.09,2.0676
2012-06-13,40.67,14.98,48.0,39.77,2.0716
2012-06-14,41.17,15.27,48.61,40.24,2.0564
2012-06-15,41.31,15.1,48.78,40.45,2.0482
2012-06-18,40.98,15.12,48.35,40.25,2.0631
2012-06-19,40.93,15.31,48.29,39.99,2.0277
2012-06-20,40.67,15.18,47.96,39.77,2.0251
2012-06-21,39.78,15.12,46.84,38.85,2.0628
2012-06-22,39.48,15.2,46.48,38.45,2.0665
2012-06-25,39.07,15.15,45.97,38.06,2.061
2012-06-26,39.02,14.67,45.92,37.92,2.0724
2012-06-27,39.15,14.59,46.11,38.1,2.0757
2012-06-28,38.82,14.54,45.68,37.78,2.0755
2012-06-29,39.3,14.5,46.3,38.39,2.0092
2012-07-02,39.48,14.6,46.51,38.55,1.9847
2012-07-03,40.38,14.95,47.66,39.44,2.0154
2012-07-04,40.58,15.08,47.89,39.71,2.0274
2012-07-05,41.16,15.24,48.61,40.33,2.0192
2012-07-06,40.98,15.36,48.35,40.16,2.0278
2012-07-09,41.22,15.59,48.65,40.36,2.0311
2012-07-10,41.27,15.67,48.71,40.39,2.0328
2012-07-11,41.33,15.69,48.77,40.45,2.0338
2012-07-12,41.36,15.61,48.81,40.46,2.0371
2012-07-13,41.84,15.72,49.42,41.08,2.0367
2012-07-16,42.25,15.69,49.93,41.4,2.0343
2012-07-17,42.32,15.78,50.03,41.52,2.0207
2012-07-18,42.44,15.95,50.2,41.69,2.022
2012-07-19,42.6,16.04,50.42,41.85,2.0114
2012-07-20,42.22,16.18,49.95,41.6,2.0233
2012-07-23,41.44,16.64,48.97,40.7,2.0382
2012-07-24,41.15,16.28,48.61,40.23,2.0467
2012-07-25,40.98,16.12,48.4,40.04,2.0328
2012-07-26,41.2,16.12,48.7,40.29,2.0202
2012-07-27,41.11,15.93,48.61,40.24,2.0208
2012-07-30,40.97,16.06,48.44,40.06,2.0395
2012-07-31,40.66,15.96,48.06,39.73,2.0563
2012-08-01,40.33,15.85,47.65,39.47,2.0441
2012-08-02,40.11,15.56,47.38,39.16,2.049
2012-08-03,40.33,15.45,47.68,39.34,2.0275
2012-08-06,40.22,15.39,47.55,39.24,2.0305
2012-08-07,40.33,15.48,47.71,39.43,2.0275
2012-08-08,40.31,15.53,47.7,39.43,2.0195
2012-08-09,40.31,15.33,47.71,39.33,2.012
2012-08-10,40.11,15.31,47.45,39.23,2.0137
2012-08-13,40.13,15.23,47.49,39.22,2.0197
2012-08-14,40.14,15.18,47.5,39.24,2.0259
2012-08-15,40.41,15.15,47.85,39.59,2.0218
2012-08-16,40.61,15.11,48.09,39.73,2.0166
2012-08-17,40.63,15.27,48.11,39.76,2.0145
2012-08-20,40.77,15.22,48.27,39.94,2.0165
2012-08-21,41.26,15.13,48.89,40.38,2.0156
2012-08-22,41.43,15.13,49.1,40.49,2.0155
2012-08-23,41.59,15.13,49.3,40.7,2.0231
2012-08-24,41.31,15.35,48.95,40.47,2.0266
2012-08-27,41.31,15.4,48.95,40.47,2.0338
2012-08-28,40.98,22.02,48.53,40.01,2.043
2012-08-29,40.74,15.19,48.24,39.71,2.0496
2012-08-30,40.52,14.98,47.98,39.44,2.0484
2012-08-31,40.44,15.01,47.9,39.44,2.028
2012-09-03,40.4,14.94,47.87,39.42,2.0321
2012-09-04,39.91,14.96,47.27,38.93,2.042
2012-09-05,39.29,14.79,46.5,38.28,2.0391
2012-09-06,39.12,14.7,46.3,38.12,2.0274
2012-09-07,38.79,14.84,45.9,37.7,2.0274
2012-09-10,38.74,14.78,45.84,37.62,2.0221
2012-09-11,38.51,14.81,45.57,37.38,2.016
2012-09-12,38.27,14.85,45.29,37.17,2.0264
2012-09-13,38.14,14.79,45.14,37.1,2.0206
2012-09-14,37.9,14.71,44.87,36.68,2.0113
2012-09-17,37.45,14.78,44.31,36.33,2.0321
2012-09-18,36.78,14.8,43.47,35.53,2.0226
2012-09-19,35.85,14.73,42.29,34.71,2.0235
2012-09-20,35.88,14.72,42.34,34.43,2.0205
2012-09-21,35.93,14.52,42.42,34.58,2.0213
2012-09-24,35.51,14.71,41.89,34.1,2.0258
2012-09-25,35.46,14.66,41.85,34.03,2.0306
2012-09-26,34.77,14.75,40.98,33.38,2.0355
2012-09-27,35.02,14.76,41.31,33.64,2.0285
2012-09-28,35.12,14.5,41.42,33.68,2.0255
2012-10-01,35.38,14.82,41.75,34.04,2.026
2012-10-02,35.58,14.76,41.98,34.25,2.025
2012-10-03,35.57,14.83,41.93,34.21,2.0214
2012-10-04,36.23,14.81,42.74,34.88,2.0174
2012-10-05,36.91,14.87,43.56,35.57,2.03
2012-10-08,37.22,15.09,43.92,36.03,2.029
2012-10-09,38.36,15.19,45.3,37.16,2.0355
2012-10-10,39.69,15.24,46.94,38.66,2.042
2012-10-11,40.32,15.58,47.7,39.32,2.0415
2012-10-12,40.28,15.68,47.63,39.35,2.0436
2012-10-15,40.3,15.66,47.64,39.27,2.0353
2012-10-16,40.47,15.7,47.85,39.49,2.032
2012-10-17,40.36,15.77,47.72,39.44,2.0316
2012-10-18,40.25,15.85,47.59,39.22,2.0256
2012-10-19,39.98,15.96,47.26,39.0,2.027
2012-10-22,39.62,16.01,46.8,38.61,2.0238
2012-10-23,39.21,15.74,46.29,38.08,2.0265
2012-10-24,38.88,15.69,45.89,37.75,2.0245
2012-10-25,38.68,15.53,45.65,37.56,2.0245
2012-10-26,38.61,15.63,45.58,37.48,2.0265
2012-10-29,38.26,15.54,45.13,37.19,2.0333
2012-10-30,37.94,15.54,44.73,36.85,2.0303
2012-10-31,37.88,15.47,44.66,36.73,2.0306
2012-11-01,37.72,15.29,44.47,36.49,2.03
2012-11-02,37.36,15.26,44.02,36.1,2.0303
2012-11-05,36.98,15.44,43.53,35.72,2.0349
2012-11-06,37.23,15.26,43.87,35.94,2.0319
2012-11-07,36.95,15.25,43.52,35.61,2.033
2012-11-08,36.46,15.19,42.91,35.12,2.0402
2012-11-09,36.4,15.29,42.84,35.03,2.0455
2012-11-12,36.68,15.33,43.22,35.32,2.0507
2012-11-13,36.59,15.43,43.1,35.17,2.0575
2012-11-14,36.98,15.1,43.57,35.68,2.0666
2012-11-15,37.4,15.27,44.09,36.14,2.066
2012-11-16,37.45,15.39,44.13,36.24,2.0835
2012-11-19,37.91,15.56,44.7,36.76,2.0755
2012-11-20,37.82,15.88,44.58,36.73,2.08
2012-11-21,38.12,15.9,44.95,36.94,2.0984
2012-11-22,38.4,15.97,45.29,37.2,2.104
2012-11-23,38.69,16.02,45.65,37.58,2.0812
2012-11-26,38.83,15.98,45.81,37.64,2.0829
2012-11-27,38.74,15.93,45.7,37.6,2.0838
2012-11-28,38.3,15.97,45.14,37.11,2.092
2012-11-29,38.36,16.03,45.22,37.2,2.098
2012-11-30,38.27,15.66,45.12,37.03,2.135
2012-12-03,38.28,15.83,45.14,37.05,2.119
2012-12-04,38.13,15.83,44.94,36.8,2.1195
2012-12-05,37.99,15.8,44.77,36.65,2.0875
2012-12-06,37.74,15.62,44.46,36.33,2.077
2012-12-07,37.51,15.35,44.16,36.23,2.074
2012-12-10,37.57,15.15,44.25,36.28,2.076
2012-12-11,37.33,9.85,43.96,36.09,2.0782
2012-12-12,37.41,15.04,44.06,36.01,2.071
2012-12-13,37.16,15.0,43.75,35.77,2.0846
2012-12-14,36.96,15.07,43.51,35.56,2.0847
2012-12-17,36.86,14.74,43.39,35.45,2.0987
2012-12-18,36.82,14.72,43.35,35.47,2.0879
2012-12-19,36.74,14.67,43.27,35.45,2.0714
2012-12-20,36.5,14.44,42.98,35.04,2.0691
2012-12-21,36.13,14.36,42.51,34.75,2.0772
2012-12-24,36.0,14.27,42.35,34.57,2.0772
2012-12-25,36.0,14.27,42.35,34.57,2.0772
2012-12-26,36.0,19.57,42.35,34.57,2.0486
2012-12-27,36.0,19.57,42.35,34.57,2.0422
2012-12-28,36.0,19.57,42.35,34.57,2.047
2012-12-31,36.0,19.48,42.35,34.57,2.0475
2013-01-01,36.0,19.48,42.35,34.57,2.0475
2013-01-02,36.62,19.41,43.15,35.22,2.0443
2013-01-03,36.89,14.26,43.5,35.29,2.0452
2013-01-04,36.9,14.23,43.51,35.45,2.034
2013-01-07,37.04,14.18,43.69,35.63,2.026
2013-01-08,37.35,14.35,44.07,35.98,2.0413
2013-01-09,37.8,14.34,44.62,36.4,2.0378
2013-01-10,38.32,14.62,45.26,37.01,2.0287
2013-01-11,37.99,14.74,44.82,36.89,2.033
2013-01-14,38.18,14.71,45.06,36.86,2.0316
2013-01-15,38.18,14.77,45.06,36.91,2.0355
2013-01-16,38.08,14.77,44.94,36.94,2.0422
2013-01-17,38.09,14.87,44.95,36.73,2.0383
2013-01-18,38.18,14.85,45.08,36.88,2.0405
2013-01-21,38.2,14.83,45.11,36.98,2.0416
2013-01-22,38.03,14.81,44.89,36.84,2.0426
2013-01-23,38.07,14.81,44.94,36.66,2.035
2013-01-24,38.18,17.66,45.09,36.84,2.029
2013-01-25,38.05,14.7,44.93,36.69,2.029
2013-01-28,37.98,14.84,44.84,36.66,1.995
2013-01-29,38.01,14.84,44.88,36.59,1.9855
2013-01-30,37.94,14.78,44.81,36.62,1.9902
2013-01-31,38.04,14.71,44.95,36.61,1.9902
2013-02-01,38.13,14.71,45.08,36.87,1.987
2013-02-04,37.9,14.71,44.79,36.65,1.9958
2013-02-05,37.92,14.61,44.83,36.67,1.9836
2013-02-06,37.9,14.82,44.79,36.67,1.9899
2013-02-07,37.97,14.81,44.88,36.77,1.9663
2013-02-08,38.2,15.04,45.18,37.04,1.9725
2013-02-11,38.18,15.12,45.14,36.97,1.9724
2013-02-12,38.2,15.12,45.16,37.02,1.968
2013-02-13,38.43,15.14,45.46,37.24,1.964
2013-02-14,38.55,15.29,45.6,37.37,1.957
2013-02-15,38.52,15.37,45.53,37.4,1.968
2013-02-18,38.61,15.5,45.64,37.43,1.9624
2013-02-19,38.62,15.51,45.66,37.35,1.9535
2013-02-20,38.69,15.51,45.74,37.44,1.9608
2013-02-21,38.48,15.36,45.45,37.24,1.9733
2013-02-22,38.55,15.43,45.53,37.26,1.9724
2013-02-25,38.83,15.75,45.88,37.6,1.9825
2013-02-26,38.77,15.83,45.79,37.56,1.9815
2013-02-27,38.95,15.83,46.01,37.75,1.9725
2013-02-28,39.3,15.83,46.42,38.11,1.9795
2013-03-01,39.72,16.13,46.9,38.66,1.9785
2013-03-04,39.99,16.16,47.22,38.84,1.97
2013-03-05,40.44,16.23,47.79,39.38,1.9641
2013-03-06,40.6,16.3,47.98,39.55,1.97
2013-03-07,40.66,16.05,48.05,39.56,1.9605
2013-03-08,40.63,16.05,48.01,39.64,1.9435
2013-03-11,40.75,16.74,48.16,39.72,1.9555
2013-03-12,40.87,16.77,48.31,39.89,1.9644
2013-03-13,40.79,16.77,48.2,39.87,1.9715
2013-03-14,41.02,16.77,48.48,39.97,1.9713
2013-03-15,41.42,16.27,48.98,40.46,1.981
2013-03-18,41.48,16.67,49.04,40.53,1.9815
2013-03-19,41.57,16.67,49.14,40.68,1.9845
2013-03-20,41.56,16.87,49.11,40.71,1.9895
2013-03-21,41.71,16.87,49.3,40.82,2.0075
2013-03-22,41.75,16.93,49.35,40.95,2.0088
2013-03-25,41.81,16.93,49.43,40.92,2.0117
2013-03-26,41.82,16.93,49.44,40.71,2.017
2013-03-27,41.74,16.93,49.36,40.73,2.0104
2013-03-28,41.46,17.0,49.02,40.58,2.0213
2013-03-29,41.46,17.0,49.02,40.58,2.0235
2013-04-01,41.46,17.0,49.02,40.58,2.0195
2013-04-02,41.42,17.0,48.99,40.51,2.0186
2013-04-03,40.79,17.0,48.19,39.79,2.0237
2013-04-04,40.05,17.0,47.28,38.94,2.0131
2013-04-05,39.83,17.0,47.0,38.65,1.9849
2013-04-08,39.84,17.0,47.03,38.71,1.9916
2013-04-09,39.79,16.63,46.97,38.73,1.9805
2013-04-10,39.94,16.57,47.17,38.81,1.9739
2013-04-11,40.11,16.55,47.37,38.88,1.9735
2013-04-12,39.89,16.55,47.07,38.85,1.9692
2013-04-15,39.87,16.73,47.03,38.7,2.0002
2013-04-16,39.99,16.59,47.16,38.78,1.986
2013-04-17,40.2,16.59,47.41,39.1,2.0009
2013-04-18,40.39,16.59,47.65,39.35,2.018
2013-04-19,40.58,16.59,47.87,39.51,2.0102
2013-04-22,40.63,16.71,47.93,39.58,2.0209
2013-04-23,40.49,16.71,47.76,39.35,2.0245
2013-04-24,40.32,16.69,47.57,39.22,2.0104
2013-04-25,39.91,16.69,47.09,38.74,2.0012
2013-04-26,39.52,16.62,46.63,38.3,1.9985
2013-04-29,39.28,16.58,46.35,38.05,2.0075
2013-04-30,38.88,16.56,45.86,37.6,2.001
2013-05-01,38.41,16.51,45.25,37.2,2.001
2013-05-02,38.62,16.51,45.54,37.34,2.009
2013-05-03,38.91,16.51,45.91,37.71,2.0087
2013-05-06,38.91,16.49,45.91,37.71,2.0093
2013-05-07,39.08,16.49,46.13,37.9,2.0075
2013-05-08,38.83,16.47,45.82,37.57,2.0047
2013-05-09,38.9,16.47,45.91,37.62,2.013
2013-05-10,38.61,16.38,45.53,37.36,2.0198
2013-05-13,38.56,16.37,45.46,37.42,2.0072
2013-05-14,38.55,16.36,45.45,37.19,2.0199
2013-05-15,38.2,16.36,45.01,36.74,2.022
2013-05-16,38.38,16.36,45.27,37.01,2.0265
2013-05-17,38.06,16.06,44.88,36.72,2.0345
2013-05-20,38.01,16.28,44.82,36.73,2.039
2013-05-21,37.64,16.28,44.35,36.36,2.0406
2013-05-22,37.4,16.03,44.07,35.99,2.0487
2013-05-23,36.9,16.0,43.44,35.45,2.0439
2013-05-24,36.78,15.97,43.3,35.42,2.0512
2013-05-27,36.78,15.97,43.3,35.42,2.0543
2013-05-28,36.98,15.97,43.57,35.64,2.0749
2013-05-29,36.65,15.97,43.16,35.2,2.1101
2013-05-30,36.28,15.94,42.71,34.89,2.1095
2013-05-31,36.0,15.92,42.36,34.49,2.1418
2013-06-03,36.01,15.92,42.38,34.53,2.124
2013-06-04,35.92,15.67,42.27,34.43,2.1249
2013-06-05,36.08,15.67,42.48,34.53,2.1282
2013-06-06,35.92,15.65,42.28,34.37,2.1299
2013-06-07,35.9,15.55,42.26,34.44,2.1308
2013-06-10,35.92,15.55,42.29,34.41,2.1457
2013-06-11,35.91,15.55,42.26,34.28,2.1318
2013-06-12,36.39,15.55,42.87,34.75,2.155
2013-06-13,36.58,15.55,43.1,35.02,2.1215
2013-06-14,37.19,15.55,43.84,35.82,2.1517
2013-06-17,37.36,15.55,44.04,36.09,2.1698
2013-06-18,37.55,15.74,44.27,36.21,2.18
2013-06-19,37.88,15.7,44.66,36.61,2.2238
2013-06-20,37.58,15.82,44.27,36.3,2.258
2013-06-21,37.48,15.57,44.13,36.18,2.2415
2013-06-24,37.63,15.55,44.3,36.26,2.2257
2013-06-25,38.27,15.57,45.09,37.0,2.2137
2013-06-26,38.32,15.23,45.14,37.04,2.1865
2013-06-27,38.64,15.12,45.54,37.41,2.1987
2013-06-28,38.91,15.28,45.87,37.63,2.2315
2013-07-01,39.1,15.3,46.12,37.88,2.228
2013-07-02,39.1,15.31,46.12,37.95,2.254
2013-07-03,39.16,15.31,46.2,37.88,2.2676
2013-07-04,39.11,15.29,46.13,37.81,2.2475
2013-07-05,39.23,15.28,46.3,38.04,2.2515
2013-07-08,39.19,15.28,46.26,37.99,2.2639
2013-07-09,39.2,15.28,46.26,38.01,2.2561
2013-07-10,39.56,15.28,46.71,38.29,2.2637
2013-07-11,40.19,15.31,47.48,39.05,2.2535
2013-07-12,40.67,15.31,48.06,39.62,2.2671
2013-07-15,40.92,15.33,48.35,39.85,2.2185
2013-07-16,41.15,15.34,48.62,40.15,2.2528
2013-07-17,41.53,15.39,49.1,40.46,2.2251
2013-07-18,41.71,15.33,49.33,40.66,2.2262
2013-07-19,41.62,15.55,49.2,40.76,2.2464
2013-07-22,41.47,15.55,49.02,40.64,2.232
2013-07-23,41.5,15.55,49.06,40.47,2.2127
2013-07-24,41.35,15.54,48.88,40.34,2.2501
2013-07-25,41.18,15.39,48.67,40.19,2.2425
2013-07-26,40.93,15.37,48.36,39.86,2.2565
2013-07-29,40.84,15.36,48.26,39.75,2.2685
2013-07-30,40.69,15.37,48.07,39.58,2.2825
2013-07-31,40.55,15.37,47.91,39.34,2.2764
2013-08-01,40.7,15.37,48.12,39.49,2.3035
2013-08-02,40.55,15.34,47.94,39.42,2.2868
2013-08-05,40.23,15.34,47.54,39.24,2.3055
2013-08-06,39.7,15.55,46.87,38.72,2.2985
2013-08-07,39.5,15.48,46.64,38.29,2.3136
2013-08-08,39.0,15.48,46.01,37.93,2.2834
2013-08-09,38.71,15.48,45.65,37.59,2.2714
2013-08-12,38.63,15.45,45.57,37.35,2.2865
2013-08-13,38.76,15.45,45.75,37.52,2.3136
2013-08-14,38.65,15.15,45.61,37.43,2.3241
2013-08-15,38.72,15.3,45.71,37.59,2.3401
2013-08-16,38.71,15.41,45.69,37.38,2.3923
2013-08-19,38.59,15.41,45.55,37.4,2.4123
2013-08-20,38.41,15.41,45.31,37.21,2.3933
2013-08-21,38.34,15.41,45.23,37.0,2.452
2013-08-22,38.28,15.41,45.16,36.95,2.434
2013-08-23,38.23,15.35,45.1,36.98,2.3483
2013-08-26,38.23,15.35,45.1,36.98,2.3789
2013-08-27,38.42,15.35,45.35,37.14,2.3712
2013-08-28,38.53,15.36,45.49,37.26,2.343
2013-08-29,38.48,15.36,45.42,37.26,2.359
2013-08-30,38.38,15.42,45.28,37.17,2.3859
2013-09-02,38.25,15.42,45.12,37.02,2.3774
2013-09-03,38.41,15.42,45.31,37.14,2.3582
2013-09-04,38.56,15.43,45.51,37.29,2.3597
2013-09-05,38.83,15.43,45.83,37.59,2.3243
2013-09-06,39.44,15.43,46.57,38.24,2.3065
2013-09-09,40.08,15.43,47.34,39.01,2.276
2013-09-10,40.1,15.85,47.33,38.99,2.2833
2013-09-11,40.51,16.07,47.83,39.34,2.276
2013-09-12,41.05,16.25,48.5,39.88,2.274
2013-09-13,41.33,16.36,48.84,40.34,2.2793
2013-09-16,41.36,27.82,48.87,40.37,2.2839
2013-09-17,41.49,27.82,49.02,40.47,2.2555
2013-09-18,41.79,16.87,49.38,40.83,2.1855
2013-09-19,42.18,16.95,49.86,41.31,2.2021
2013-09-20,42.45,16.95,50.17,41.63,2.2097
2013-09-23,42.97,16.95,50.79,42.21,2.198
2013-09-24,44.4,16.95,52.53,43.66,2.2005
2013-09-25,46.49,17.91,55.05,45.99,2.2321
2013-09-26,47.12,17.91,55.81,46.57,2.2451
2013-09-27,47.31,19.02,56.05,46.79,2.2515
2013-09-30,47.1,19.17,55.79,46.69,2.2156
2013-10-01,46.77,19.12,55.38,46.42,2.2149
2013-10-02,47.16,19.12,55.87,46.74,2.1906
2013-10-03,47.45,19.12,56.22,47.15,2.206
2013-10-04,47.55,19.12,56.32,47.33,2.2114
2013-10-07,47.83,19.89,56.65,47.57,2.2044
2013-10-08,48.31,20.06,57.22,47.99,2.2109
2013-10-09,48.51,20.36,57.46,48.28,2.2065
2013-10-10,48.94,20.36,58.01,48.64,2.1796
2013-10-11,48.87,20.36,57.92,48.61,2.173
2013-10-14,48.8,20.53,57.82,48.56,2.1813
2013-10-15,49.01,20.41,58.08,48.75,2.1769
2013-10-16,49.45,20.41,58.61,49.16,2.18
2013-10-17,49.76,20.26,58.98,49.55,2.152
2013-10-18,50.04,20.26,59.32,49.87,2.1685
2013-10-21,50.19,20.03,59.5,50.02,2.173
2013-10-22,50.18,20.03,59.49,50.05,2.172
2013-10-23,49.97,19.67,59.23,49.81,2.1878
2013-10-24,49.41,19.55,58.54,49.22,2.203
2013-10-25,48.67,19.55,57.64,48.52,2.187
2013-10-28,48.43,18.85,57.37,48.16,2.1795
2013-10-29,47.68,18.62,56.46,47.32,2.184
2013-10-30,46.97,18.41,55.62,46.49,2.1835
2013-10-31,46.28,18.21,54.78,45.81,2.239
2013-11-01,45.72,18.16,54.08,45.24,2.2564
2013-11-04,45.41,17.97,53.7,44.87,2.2451
2013-11-05,45.44,17.87,53.73,44.91,2.282
