Date,No 2 Delivered USG,No 2 Delivered PNW,Santos FOB Price Spot,Paranagua FOB Price Spot,Brazilian Soybeans CIF Rotterdam Position 1,BRL=
2011-02-10,0.7472915305900276,1.0899999999999999,0.8256716742869585,0.4555432179403436,1.4222316568691475,1.6681
2011-02-11,0.7485564990202462,1.0600000000000005,0.5504289135641187,0.35066840844763547,1.4643196168081865,1.6656
2011-02-14,0.7368152623557584,1.1225000000000005,0.6404730023949501,0.4105034835619428,1.5042875027215334,1.6665
2011-02-15,0.7386806009144333,1.1899999999999995,0.7506553450903564,0.5506226866971478,1.5524188983235376,1.669
2011-02-16,0.7178576094056162,0.9900000000000002,0.8754343566296541,0.43563466144132157,1.5533681689527548,1.669
2011-02-17,0.7383659917265426,0.8350000000000009,0.5805170912257775,0.3505475723927738,1.5521042891356416,1.6563
2011-02-18,0.7386806009144333,1.1899999999999995,0.6306357500544326,0.44067276290006596,1.478937513607665,1.6623
2011-02-21,0.7386806009144333,1.1899999999999995,0.6306357500544326,0.44067276290006596,1.5442543000217714,1.6679
2011-02-22,0.7582974091008055,1.3099999999999987,0.6505247115175248,0.4504920531243197,1.4822251251905065,1.6711
2011-02-23,0.7587415632484209,0.8200000000000003,0.7105704332680176,0.510537774874809,1.531656869148705,1.6735
2011-02-24,0.7571908338776421,0.8275000000000006,0.6981335728282172,0.5479049640757676,1.4920046810363612,1.6635
2011-02-25,0.7582375353799264,0.8849999999999998,0.6504648377966475,0.45043217940343894,1.4767221859351203,1.6622
2011-02-28,0.7563700195950354,0.8774999999999995,0.6480530154583057,0.4480203570650989,1.4939053995210116,1.6635
2011-03-01,0.6783638145003259,0.7649999999999988,0.6506041802743301,1.0506694970607455,1.5220389723492254,1.6628
2011-03-02,0.6877003048116688,0.8874999999999993,0.6305481166993232,0.2906286740692341,1.5232108643588074,1.657
2011-03-03,0.7474167210973217,0.8450000000000006,0.7305432179403439,0.30054104071413157,1.5230535597648593,1.6484
2011-03-04,0.768461245373393,0.9224999999999994,0.5006624210755479,0.3006297626823411,1.5359334857391698,1.655
2011-03-07,0.7697893533638158,0.9425000000000008,0.700662421075549,0.5006297626823422,1.5236539298933156,1.6521
2011-03-08,0.7616557805355963,1.0249999999999986,0.8231624210755477,0.6231297626823409,1.5236849553668605,1.6535
2011-03-09,0.7772871761375999,1.08,0.5206466361855018,0.4455323318092752,1.522987154365337,1.6533
2011-03-10,0.7951039625517069,0.9224999999999994,0.7205339647289328,0.32046864794252095,1.5217532114086652,1.6618
2011-03-11,0.8080459394731108,1.0749999999999993,0.7530709775745699,0.553038319181363,1.5129229261920312,1.665
2011-03-14,0.856527324188983,1.0100000000000016,0.7204506858262576,0.32038536903984394,1.5233028521663403,1.6588
2011-03-15,0.7280426736337908,1.17,0.5304593947311123,0.3505660788155893,1.5028630524711524,1.665
2011-03-16,0.7267777052035722,0.9700000000000006,0.4954474199869381,0.29541476159373126,1.522826039625519,1.6752
2011-03-17,0.7477612671456573,1.0375000000000014,0.4331520792510357,0.25298661005878564,1.522853799259746,1.6772
2011-03-18,0.4752612671456564,1.1349999999999998,0.48560309166122373,0.29564010450685885,1.5230513825386467,1.6645
2011-03-21,0.7478576094056155,0.879999999999999,0.6555976485956876,0.24546266057043198,1.503082952318744,1.6664
2011-03-22,0.7473514043109102,0.8650000000000002,0.4256662312214239,0.21556390158937688,1.502848900500764,1.659
2011-03-23,0.748331700413674,1.0375000000000014,0.4105894839973878,0.1904174831264971,1.4828733942956678,1.6606
2011-03-24,0.7484900936207293,0.875,0.35060200304811673,0.1505693446549099,1.372809710428914,1.6588
2011-03-25,0.7109900936207296,0.9975000000000005,0.3506591552362295,0.2004305464837799,1.3227906596995425,1.6605
2011-03-28,0.7186795123013283,1.0250000000000004,0.4906150664054003,0.15042347049858584,1.3228597866318328,1.6624
2011-03-29,0.6975408229915079,0.9649999999999999,0.3105388634879169,0.11050620509470832,1.322949052906596,1.6455
2011-03-30,0.6986806009144324,0.9100000000000001,0.30052035706509805,0.10048769867189122,1.2729240148051364,1.6284
2011-03-31,0.6482075985194875,0.8775000000000013,0.19806607881559124,-0.012036250816459315,1.252932179403441,1.6315
2011-04-01,0.7914353363814506,0.9224999999999994,0.5130225342913128,-0.007062377531024566,1.1830639015893762,1.6271
